CodigoDC,Cliente,Marca,Cupo
411460,3978,40,16
411460,4120,40,16
411460,10323,40,16
411460,11281,40,16
411460,12090,40,16
411461,1973,40,16
411461,10956,40,16
411461,11346,40,16
411502,1596,40,16
411504,736,40,16
411505,2190,40,16
411505,3058,40,16
411505,3350,40,16
411505,4061,40,16
411505,11733,40,16
411505,12523,40,16
411505,13601,40,16
411506,4913,39,20
411507,4760,40,16
411529,4161,40,16
411529,13457,40,16
411530,1139,40,16
411530,1935,40,16
411530,1977,40,16
411530,2575,39,20
411530,2636,39,20
411530,2858,39,20
411530,4293,40,16
411530,7154,39,20
411530,7550,39,20
411530,10282,39,20
411530,10282,40,16
411530,13481,40,16
411531,2163,40,16
411534,987,40,16
411543,3380,40,16
411557,4508,40,16
411557,4702,40,16
411557,10125,40,16
411558,8664,40,16
411558,8906,40,16
411558,11073,40,16
411558,11566,40,16
411559,694,40,16
411560,4789,40,16
411560,7173,40,16
411582,2620,39,20
411583,14209,40,16
411585,4522,40,16
411585,4856,40,16
411585,9032,40,16
411605,2766,39,20
411607,1832,40,16
411607,5177,40,16
411608,3870,40,16
411608,5878,40,16
411608,6224,40,16
411608,6635,40,16
411608,11991,40,16
411610,6167,40,16
411610,13806,40,16
411631,4397,39,20
411631,5490,40,16
411633,5873,40,16
411633,6707,40,16
411633,7675,40,16
411635,5171,40,16
411655,2416,39,20
411655,7092,39,20
411655,10112,40,16
411657,11031,40,16
411657,11209,40,16
411657,12785,40,16
411659,4801,40,16
411659,4812,40,16
411659,7966,40,16
411679,2148,40,16
411679,2181,40,16
411679,3030,40,16
411679,3438,40,16
411679,3457,40,16
411679,3804,40,16
411679,3863,40,16
411679,3944,40,16
411679,3975,40,16
411679,7899,40,16
411679,8240,40,16
411679,8530,40,16
411679,8720,40,16
411679,9260,40,16
411679,10395,40,16
411679,10619,40,16
411679,11416,40,16
411680,2584,40,16
411681,2248,40,16
411681,3239,40,16
411681,3533,40,16
411681,6962,40,16
411681,7291,40,16
411681,8597,40,16
411681,11061,40,16
411682,8309,40,16
411702,2631,39,20
411705,10910,40,16
411707,9716,40,16
411707,12072,40,16
411728,6469,40,16
411730,1926,40,16
411730,4660,40,16
411730,11498,40,16
411767,2604,40,16
411768,12914,40,16
411769,2804,39,20
411769,4228,40,16
411769,4253,40,16
411770,1161,40,16
411771,906,40,16
411771,11433,40,16
411771,11808,40,16
411771,12336,40,16
411771,13670,40,16
411803,3462,40,16
411803,3601,40,16
411803,9114,40,16
411806,7726,40,16
411833,3401,40,16
411833,3771,40,16
411833,3843,40,16
411902,11401,40,16
411903,13627,40,16
411931,6159,40,16
411973,8948,40,16
411990,5551,40,16
412001,13145,40,16
412005,11150,40,16
412008,6215,40,16
412009,2216,40,16
412016,13273,40,16
412030,3299,40,16
412056,11548,40,16
412072,7184,40,16
412091,4855,40,16
412112,774,40,16
412112,10216,40,16
412113,3471,40,16
412129,3436,40,16
412129,3518,40,16
412129,5046,40,16
412129,6391,40,16
412129,6562,40,16
412129,7296,40,16
412129,7826,40,16
412129,8438,40,16
412129,8459,40,16
412129,8494,40,16
412129,11791,40,16
412129,13299,40,16
412129,13735,40,16
412129,14052,40,16
412131,819,40,16
412131,1001,40,16
412131,4523,40,16
412131,8261,40,16
412131,10032,40,16
412131,12246,40,16
412131,12446,40,16
412131,12610,40,16
412132,1091,40,16
412132,2423,39,20
412132,2705,39,20
412132,7452,39,20
412132,8670,39,20
412132,12982,39,20
412132,14065,40,16
412133,342,40,16
412133,479,40,16
412133,3074,40,16
412133,3142,40,16
412133,3610,40,16
412133,3911,40,16
412133,3945,40,16
412133,4057,40,16
412133,4107,40,16
412133,5067,40,16
412133,7065,40,16
412133,8117,40,16
412133,13350,40,16
412133,14198,40,16
412134,5053,39,20
412134,5986,39,20
412138,1757,40,16
412138,2059,40,16
412138,2070,40,16
412138,4982,40,16
412138,5877,40,16
412138,6741,40,16
412138,8787,40,16
412138,9362,40,16
412138,11174,40,16
412138,12129,40,16
412142,6684,40,16
412142,11961,40,16
412143,407,40,16
412143,2219,40,16
412143,2222,40,16
412143,2878,40,16
412143,2980,40,16
412143,3059,40,16
412143,3283,40,16
412143,3305,40,16
412143,3500,40,16
412143,3745,40,16
412143,3926,40,16
412143,4075,40,16
412143,4089,40,16
412143,5479,40,16
412143,6723,40,16
412143,7408,40,16
412143,7933,40,16
412143,8887,40,16
412143,9463,40,16
412143,9695,40,16
412143,10904,40,16
412143,11120,40,16
412143,11121,40,16
412143,11931,40,16
412143,13252,40,16
412143,13316,40,16
412143,14141,40,16
412144,1048,40,16
412144,1106,40,16
412144,2390,39,20
412144,2466,39,20
412144,2482,39,20
412144,2602,40,16
412144,2641,39,20
412144,2693,39,20
412144,2787,39,20
412144,6558,39,20
412144,7083,40,16
412144,7681,39,20
412144,7800,39,20
412144,7938,39,20
412144,8502,40,16
412144,8714,40,16
412144,9364,40,16
412144,10385,40,16
412144,12760,40,16
412144,12995,40,16
412145,237,40,16
412145,1210,39,20
412145,6798,39,20
412145,8929,40,16
412146,953,40,16
412146,974,40,16
412146,4586,40,16
412146,4596,40,16
412146,4634,40,16
412146,5240,40,16
412146,6059,40,16
412146,6079,40,16
412146,10826,40,16
412146,13156,40,16
412147,2976,40,16
412147,2999,40,16
412147,3060,40,16
412147,3154,40,16
412147,3729,40,16
412149,3864,40,16
412150,12308,40,16
412160,13511,40,16
412161,7210,40,16
412165,834,40,16
412168,10420,40,16
412168,12963,40,16
412169,11141,40,16
412169,13157,40,16
412169,13574,40,16
412170,11136,40,16
412171,13721,40,16
412172,8893,39,20
412172,10224,39,20
412173,8557,40,16
412174,8805,39,20
412176,3159,40,16
412176,9106,40,16
412176,11791,40,16
412176,12180,40,16
412179,12990,40,16
412180,2778,40,16
412181,985,40,16
412183,8395,40,16
412183,10244,40,16
412188,9121,40,16
412189,3319,40,16
412189,5274,40,16
412189,10651,40,16
412189,12212,40,16
412189,12872,40,16
412193,8027,40,16
412225,274,40,16
412225,719,40,16
412236,3928,40,16
412236,7665,40,16
412249,12488,39,20
412260,4222,40,16
412261,5638,40,16
412312,1653,40,16
412313,10924,40,16
412337,5678,40,16
412337,9017,40,16
412337,13557,40,16
412355,5410,40,16
412362,415,40,16
412386,8287,40,16
412386,12846,40,16
412428,11847,40,16
412430,8098,40,16
412430,9985,40,16
412436,4761,40,16
412488,4542,40,16
412558,3541,40,16
412558,6564,40,16
412558,8488,40,16
412597,7241,39,20
412654,9263,40,16
412730,11150,40,16
412797,12770,40,16
412821,4028,40,16
412876,3782,40,16
412876,4126,40,16
412876,6301,40,16
412876,6565,40,16
412876,7093,40,16
412881,3648,40,16
412881,9144,40,16
412888,13021,40,16
412890,3974,40,16
412890,13257,40,16
412893,2951,40,16
412895,4098,40,16
412895,4970,40,16
412897,4016,40,16
412898,3686,40,16
412898,4074,40,16
412898,12810,40,16
412902,3632,40,16
412908,11983,40,16
412922,7419,40,16
412928,7719,40,16
412928,12167,40,16
412935,3230,40,16
412939,11390,40,16
412949,4067,40,16
412950,7899,40,16
412950,13617,40,16
412960,3948,40,16
412960,12471,40,16
412960,12944,40,16
412965,3684,40,16
412965,8561,40,16
412970,9251,40,16
418913,872,40,16
420783,4033,40,16
421579,11249,40,16
421692,8947,40,16
421813,8099,40,16
422155,598,40,16
422463,4821,40,16
422624,9186,40,16
422781,10534,40,16
422895,6770,40,16
423642,8448,39,20
423743,2527,39,20
423968,1997,40,16
424016,2078,40,16
424217,2850,39,20
424368,10088,39,20
424652,6775,40,16
424804,8478,40,16
424853,3053,40,16
425461,579,40,16
425713,8827,40,16
426725,2632,39,20
428746,1146,40,16
428903,1245,40,16
430001,1037,40,16
430638,649,40,16
433157,6824,40,16
433167,8837,40,16
433614,10956,40,16
433909,7861,40,16
434085,7160,40,16
434342,9232,40,16
434448,7840,40,16
434930,1640,40,16
434993,2685,39,20
435231,9366,39,20
435242,2483,39,20
435298,2837,39,20
435323,2542,39,20
435341,2540,39,20
435524,2445,39,20
435545,2424,39,20
435635,2808,39,20
435747,12949,39,20
436264,8300,39,20
436315,2770,39,20
436316,2771,39,20
436493,6013,40,16
436601,10747,40,16
436930,10402,40,16
436969,9127,39,20
437921,9403,40,16
440310,9118,40,16
440626,1803,40,16
440635,2056,40,16
440881,1711,40,16
440978,7048,40,16
441003,8768,40,16
441272,6927,40,16
441324,4242,40,16
441643,4247,40,16
442132,10245,40,16
442172,1910,40,16
442404,2677,39,20
442697,9544,39,20
442852,2343,39,20
442868,8584,39,20
442906,5156,39,20
443156,9038,39,20
443260,5524,39,20
443403,12179,39,20
443560,8535,39,20
443650,10680,39,20
443685,2640,39,20
443707,10329,39,20
443946,5980,39,20
444065,5624,39,20
444226,12896,39,20
444884,2388,39,20
445565,2460,39,20
445618,5275,40,16
445979,3500,40,16
446194,12268,39,20
446232,2041,40,16
446254,10112,40,16
447189,11686,40,16
447192,11823,40,16
447389,6444,39,20
447421,10094,40,16
447841,3444,40,16
447904,766,40,16
447940,10358,40,16
448213,11245,40,16
448622,11433,40,16
448711,915,40,16
448773,924,40,16
449067,8933,40,16
449139,4560,40,16
449215,4586,40,16
449251,8568,40,16
449551,7153,40,16
449606,4629,40,16
449903,4567,40,16
451283,12980,40,16
451653,12610,40,16
451925,11330,40,16
452164,5204,40,16
452191,10905,40,16
452224,5185,40,16
452267,6750,40,16
452388,5692,40,16
452488,9352,40,16
452775,3244,40,16
452788,7513,40,16
452795,11150,40,16
452948,3439,40,16
453093,10465,40,16
453362,8056,40,16
453887,10734,40,16
453898,7259,40,16
453899,8202,40,16
454554,9605,40,16
454653,8615,40,16
454825,3153,40,16
454883,3148,40,16
455126,10207,40,16
455325,9758,40,16
455452,7021,40,16
455775,8819,40,16
455956,4063,40,16
456029,4037,40,16
456262,10198,40,16
456310,4116,40,16
456481,11015,40,16
456620,9106,40,16
456740,5424,40,16
456756,4059,40,16
457022,7965,40,16
457228,3607,40,16
457273,6969,40,16
457592,2865,40,16
457601,10725,40,16
457665,10638,40,16
457935,2247,40,16
458271,8646,40,16
458339,6930,40,16
458403,9295,40,16
458493,7601,40,16
458678,10834,40,16
458836,469,40,16
459049,11940,40,16
459348,360,40,16
459358,344,40,16
459571,10048,40,16
459914,3545,40,16
460094,3145,40,16
460145,3571,40,16
460358,9213,40,16
460407,10550,40,16
460558,8459,40,16
460733,8755,40,16
461058,10991,40,16
461070,6193,40,16
461185,11799,40,16
461374,11204,40,16
461693,8150,40,16
462097,6431,40,16
462214,7336,40,16
462280,3741,40,16
462557,2949,40,16
463297,3857,40,16
463345,7195,40,16
463998,1833,40,16
464018,3859,40,16
464168,3577,40,16
464421,3242,40,16
464438,3046,40,16
464563,7399,40,16
464785,2984,40,16
464973,12884,40,16
465114,1001,40,16
465132,5730,40,16
465215,11110,40,16
465248,5488,40,16
465590,8512,40,16
465702,5168,40,16
465928,5167,40,16
466173,5213,40,16
466240,7037,40,16
466479,3016,40,16
466617,9866,40,16
466624,7118,40,16
466709,4152,40,16
466742,316,40,16
467070,990,40,16
467079,4101,40,16
467162,4148,40,16
468253,7670,40,16
468387,9606,40,16
468408,6564,40,16
468707,3250,40,16
469037,2249,40,16
469063,2218,40,16
469311,2248,40,16
469436,9299,40,16
469870,5227,40,16
470051,10434,40,16
470149,8600,40,16
470486,6216,40,16
470505,449,40,16
470555,2997,40,16
470613,3493,40,16
470622,3510,40,16
470714,6651,40,16
470830,10755,40,16
471108,581,40,16
471121,6128,40,16
471145,584,40,16
471290,442,40,16
471321,420,40,16
471587,10393,40,16
471750,528,40,16
472103,3082,40,16
472139,8598,40,16
472162,9326,40,16
472185,8212,40,16
472400,11916,40,16
472490,5796,40,16
472572,8005,40,16
472630,1673,40,16
472749,7829,40,16
473105,4610,40,16
473277,8896,40,16
473686,5839,40,16
474746,8424,40,16
474761,8962,40,16
474765,9402,40,16
474910,11686,40,16
474984,5410,40,16
475589,14088,40,16
475662,6564,40,16
475712,9025,40,16
475751,3967,40,16
475786,10940,40,16
475882,7118,40,16
475901,4028,40,16
480222,13691,40,16
480321,7563,40,16
480474,11151,40,16
480574,3137,40,16
480679,3155,40,16
480822,9010,40,16
481028,4019,40,16
482406,7478,40,16
482442,345,40,16
482528,8632,40,16
482731,2154,40,16
483253,10199,40,16
483419,8396,40,16
484072,2168,40,16
484552,4652,40,16
484687,7212,40,16
485134,12385,40,16
485745,3146,40,16
486201,5409,40,16
486368,8353,40,16
486445,790,40,16
487175,11802,40,16
487490,5403,39,20
487541,6517,39,20
487543,5049,39,20
488392,2819,39,20
488814,12165,39,20
488964,8398,40,16
489192,3055,40,16
489254,3080,40,16
489307,7346,40,16
489822,3851,40,16
490268,559,40,16
490578,4856,40,16
490598,11311,40,16
490914,7904,40,16
492074,1860,40,16
492397,8310,39,20
492459,783,40,16
492756,4899,40,16
492781,8344,40,16
493756,4357,40,16
493756,7447,40,16
493756,7888,40,16
493756,10088,39,20
493756,12086,40,16
493757,8,40,16
493757,1381,39,20
493757,1381,40,16
493758,924,40,16
493758,1680,40,16
493758,4525,40,16
493758,5177,40,16
493758,9049,40,16
493758,10233,40,16
493758,11022,40,16
493758,12342,40,16
493758,13542,40,16
493759,1648,40,16
493759,1906,40,16
493759,2626,39,20
493759,2682,39,20
493759,2863,39,20
493759,5350,39,20
493759,13864,39,20
493760,566,39,20
493760,3065,40,16
493760,3126,40,16
493760,3183,40,16
493760,3219,40,16
493760,3396,40,16
493760,3577,40,16
493760,3729,40,16
493760,3808,40,16
493760,5021,40,16
493760,5888,40,16
493760,6712,40,16
493760,7143,40,16
493760,7259,40,16
493760,8719,40,16
493760,9502,40,16
493760,11633,40,16
493761,547,40,16
493762,390,40,16
493762,463,40,16
493762,3086,40,16
493762,3106,40,16
493762,3546,40,16
493762,3897,40,16
493762,7962,40,16
493762,8974,40,16
493762,8981,40,16
493762,11365,40,16
493762,11381,40,16
493762,12727,40,16
493762,13327,40,16
493763,6024,40,16
493763,12713,39,20
493764,11507,40,16
493765,1711,40,16
493765,2382,39,20
493765,2586,39,20
493765,6062,40,16
493765,6378,39,20
493765,8398,40,16
493765,10461,39,20
493765,13480,39,20
493765,13682,40,16
493765,14132,39,20
493766,982,40,16
493766,1739,40,16
493766,1805,40,16
493766,4596,40,16
493766,4661,40,16
493766,7153,40,16
493766,7678,40,16
493766,7890,40,16
493766,8142,40,16
493766,10076,40,16
493766,10497,40,16
493767,310,40,16
493767,352,40,16
493767,2865,40,16
493767,2920,40,16
493767,3021,40,16
493767,3213,40,16
493767,3354,40,16
493767,3723,40,16
493767,3882,40,16
493767,3975,40,16
493767,4069,40,16
493767,5046,40,16
493767,7475,40,16
493767,8099,40,16
493767,8809,40,16
493767,10199,40,16
493767,12223,40,16
493767,12277,40,16
493767,12719,40,16
493767,12975,40,16
493767,13562,40,16
493767,14370,40,16
493767,14457,40,16
493768,9207,40,16
493769,2376,39,20
493769,2542,39,20
493769,7637,39,20
493769,7689,40,16
493769,9947,39,20
493771,4480,40,16
493771,4677,40,16
493771,7630,40,16
493771,11173,40,16
493771,11969,40,16
493771,14381,40,16
493772,2140,40,16
493772,3749,40,16
493772,6388,40,16
493772,9583,40,16
493772,10834,40,16
493772,12319,40,16
493773,1385,40,16
493774,971,40,16
493774,980,40,16
493774,6772,40,16
493774,10685,40,16
493774,11074,40,16
493775,2399,39,20
493775,6901,39,20
493776,2988,40,16
493776,3288,40,16
493776,3594,40,16
493776,3706,40,16
493776,4205,40,16
493776,6978,40,16
493776,11409,40,16
493776,11442,40,16
493776,11994,40,16
493776,13119,40,16
493776,13134,40,16
493776,14389,40,16
493778,1578,40,16
493778,4636,40,16
493778,13525,40,16
493778,14266,40,16
493780,10852,40,16
493780,14065,40,16
493781,2188,40,16
493781,2194,40,16
493781,3240,40,16
493781,3242,40,16
493781,3912,40,16
493781,3947,40,16
493781,4165,40,16
493781,5990,40,16
493781,7084,40,16
493781,8117,40,16
493781,9039,40,16
493781,12720,40,16
493781,12824,40,16
493783,8297,40,16
493783,11529,40,16
493783,14320,40,16
493784,6761,39,20
493784,14337,39,20
493785,2230,40,16
493785,3649,40,16
493785,6457,40,16
493785,7551,40,16
493785,8465,40,16
493785,9110,40,16
493785,13558,40,16
493787,749,40,16
493787,4543,40,16
493787,9116,40,16
493788,2776,39,20
493788,2776,40,16
493788,13613,39,20
493791,11245,40,16
493809,1003,39,20
493809,10443,39,20
493810,2889,40,16
493810,3032,40,16
493810,3322,40,16
493810,3474,40,16
493810,3864,40,16
493810,4057,40,16
493810,5609,40,16
493810,7346,40,16
493810,12429,40,16
493812,10510,40,16
493812,13506,40,16
493833,4222,40,16
493833,10327,39,20
493834,3641,40,16
493834,3928,40,16
493834,6397,40,16
493834,7045,40,16
493835,8499,40,16
493835,10516,40,16
493835,13599,40,16
493836,4940,40,16
493836,10322,40,16
493858,4246,40,16
493859,3047,40,16
493859,3775,40,16
493859,6821,40,16
493860,1269,40,16
493883,3250,40,16
493883,7446,40,16
493883,13366,40,16
493885,4812,40,16
493907,5878,40,16
493907,10755,40,16
493907,11424,40,16
493909,2119,40,16
493930,7092,39,20
493931,3428,40,16
493931,3568,40,16
493931,9323,40,16
493937,8962,40,16
493954,2584,40,16
493954,8753,40,16
493957,1673,40,16
493957,7559,40,16
493978,2149,40,16
493978,3793,40,16
493978,7796,40,16
493978,8054,40,16
493978,11938,40,16
493978,13642,40,16
494000,7029,40,16
494001,3239,40,16
494001,11948,40,16
494002,7752,40,16
494022,3810,40,16
494023,5522,39,20
494023,10112,39,20
494024,11572,40,16
494042,540,40,16
494081,6656,40,16
494083,1387,40,16
494083,6533,40,16
494084,7726,40,16
494084,11630,40,16
494113,9930,40,16
494116,4816,40,16
494116,5558,40,16
494145,3771,40,16
494145,10571,40,16
494146,5782,40,16
494146,7091,40,16
494147,38,40,16
494147,5030,40,16
494148,10179,40,16
494171,4489,40,16
494171,6052,40,16
494201,3593,40,16
494226,4757,40,16
494251,3589,40,16
494252,2748,40,16
494270,9453,40,16
494275,10200,40,16
494276,9263,40,16
494293,228,40,16
494294,8896,40,16
494314,4164,40,16
494322,9025,40,16
494323,2072,40,16
494326,6686,40,16
494340,11522,40,16
494341,13173,40,16
494342,9015,40,16
494370,3236,40,16
494393,4855,40,16
494405,6029,40,16
494427,1571,40,16
494427,1848,40,16
494427,5732,40,16
494427,14314,40,16
494428,434,40,16
494428,458,40,16
494428,2178,40,16
494428,2202,40,16
494428,2322,40,16
494428,3075,40,16
494428,3104,40,16
494428,3211,40,16
494428,3341,40,16
494428,3351,40,16
494428,3376,40,16
494428,3884,40,16
494428,4079,40,16
494428,4118,40,16
494428,4214,40,16
494428,5239,40,16
494428,5287,40,16
494428,5514,40,16
494428,5577,39,20
494428,5755,40,16
494428,6884,40,16
494428,7044,40,16
494428,7049,40,16
494428,7149,40,16
494428,7901,40,16
494428,8411,40,16
494428,10701,40,16
494428,11379,40,16
494428,11681,40,16
494428,13370,40,16
494428,13409,40,16
494429,2449,39,20
494429,2492,39,20
494429,2503,39,20
494429,2818,39,20
494429,3666,39,20
494429,4345,39,20
494429,6288,39,20
494429,9224,39,20
494430,1956,40,16
494430,2000,40,16
494430,2668,39,20
494430,2734,39,20
494430,2740,40,16
494430,6838,40,16
494430,10464,40,16
494432,4536,40,16
494433,4703,40,16
494433,6204,40,16
494433,8506,40,16
494433,8759,40,16
494433,11376,40,16
494434,314,40,16
494434,336,40,16
494434,454,40,16
494434,2176,40,16
494434,3102,40,16
494434,3187,40,16
494434,3302,40,16
494434,3356,40,16
494434,3464,40,16
494434,3565,40,16
494434,3906,40,16
494434,4022,40,16
494434,4922,40,16
494434,5899,40,16
494434,6738,40,16
494434,7485,40,16
494434,8049,40,16
494434,8396,40,16
494434,9376,40,16
494434,10952,40,16
494434,11044,40,16
494434,11457,40,16
494434,11940,40,16
494434,12625,40,16
494434,13129,40,16
494435,1879,40,16
494435,1963,40,16
494435,2001,40,16
494435,2511,39,20
494435,2810,39,20
494435,5127,39,20
494435,7574,40,16
494435,12844,40,16
494435,13040,39,20
494435,13137,40,16
494438,11259,40,16
494440,782,40,16
494440,5692,40,16
494441,7233,40,16
494441,10070,40,16
494441,13870,40,16
494443,4992,40,16
494443,13660,40,16
494446,865,40,16
494447,10358,40,16
494447,10801,40,16
494448,2599,39,20
494448,8072,39,20
494450,714,40,16
494451,7120,40,16
494452,9790,40,16
494456,7976,40,16
494457,12212,40,16
494459,8078,40,16
494461,14341,40,16
494462,10408,40,16
494464,4814,40,16
494465,7112,40,16
494466,7479,40,16
494471,6391,40,16
494471,8489,40,16
494471,12174,40,16
494471,13437,40,16
494474,8733,40,16
494474,10773,40,16
494477,8020,40,16
494500,4217,40,16
494500,12939,40,16
494500,13183,40,16
494510,5336,39,20
494523,13579,39,20
494524,3973,40,16
494524,14276,40,16
494551,10986,40,16
494573,12881,40,16
494588,13547,40,16
494599,10291,40,16
494621,8490,40,16
494644,2584,39,20
494647,6376,40,16
494667,6812,39,20
494667,6812,40,16
494668,5678,40,16
494678,2932,39,20
494704,13096,40,16
494715,2015,40,16
494752,4390,39,20
494760,11449,40,16
494771,12846,40,16
494772,4296,40,16
494803,10424,40,16
