Cliente,FechaAltaCliente,Region,Gerencia,SubCanal,TipoPoblacion,Estrato,EF
4082,2010-04-27,3,9,9,2,2,0
4091,2010-04-27,3,9,9,2,2,0
4093,2010-04-27,3,9,9,2,2,0
4095,2010-04-27,3,9,9,2,1,1
4103,2010-04-27,3,9,22,2,3,0
4109,2010-04-27,3,9,9,2,2,1
4110,2010-04-27,3,9,9,1,3,0
4124,2010-04-27,3,9,22,2,2,0
4126,2010-04-27,3,9,16,2,2,1
4129,2010-04-27,3,9,22,2,3,0
4136,2010-04-27,3,9,9,2,2,0
4138,2010-04-27,3,9,15,2,2,1
4139,2010-04-27,3,9,18,2,2,0
4141,2010-04-27,3,9,15,2,2,0
4142,2010-04-27,3,9,6,2,2,0
4146,2010-04-27,3,9,15,2,2,1
4147,2010-04-27,3,9,9,2,2,0
4150,2010-04-27,3,9,15,2,2,0
4154,2010-04-27,3,9,15,2,3,1
4160,2010-04-27,3,9,15,2,2,0
4162,2010-04-27,3,9,9,2,1,1
4175,2010-04-27,3,9,9,2,2,0
4182,2010-04-27,3,9,15,2,2,1
4190,2010-04-27,3,9,9,2,2,0
4198,2010-04-27,3,9,18,2,2,0
4203,2010-04-27,3,9,9,2,1,1
4207,2010-04-27,3,9,9,2,1,0
4219,2010-05-03,3,8,15,2,3,1
4223,2010-05-04,1,20,15,2,3,0
4224,2010-05-04,1,20,15,2,3,1
4227,2010-05-04,1,20,9,1,2,0
4228,2010-05-04,1,20,9,1,3,0
4232,2010-05-04,1,20,10,1,3,0
4239,2010-05-04,1,20,10,1,3,0
4244,2010-05-04,1,20,16,1,2,1
4247,2010-05-04,1,20,12,1,3,0
4249,2010-05-04,1,20,16,1,2,1
4256,2010-05-04,1,20,15,1,2,0
4262,2010-05-04,1,20,18,1,1,1
4265,2010-05-04,1,20,12,1,3,1
4277,2010-05-04,1,20,16,1,3,1
4281,2010-05-04,1,20,22,1,3,0
4284,2010-05-04,1,20,9,1,1,1
4289,2010-05-04,1,20,15,1,1,1
4290,2010-05-04,1,20,22,1,2,0
4291,2010-05-04,1,20,15,1,2,1
4299,2010-05-04,1,20,9,1,1,0
4306,2010-05-04,1,20,9,1,2,0
4313,2010-05-04,1,20,16,1,1,1
4320,2010-05-04,1,20,22,1,2,1
4324,2010-05-04,1,20,16,1,1,0
4325,2010-05-04,1,20,16,1,1,1
4329,2010-05-04,1,20,9,1,1,1
4330,2010-05-04,1,20,18,1,3,1
4336,2010-05-04,1,20,18,1,2,0
4344,2010-05-18,1,18,9,2,1,0
4346,2010-05-18,1,23,9,2,1,0
4353,2010-05-26,3,10,15,2,1,0
4356,2010-05-26,1,20,15,1,2,1
4357,2010-05-26,1,20,16,1,1,1
4368,2010-05-26,1,20,18,1,1,0
4371,2010-05-26,1,20,9,1,1,0
4372,2010-05-26,1,20,22,1,1,1
4378,2010-05-26,1,20,9,1,2,0
4382,2010-05-27,1,4,18,2,3,0
4391,2010-05-28,1,23,10,1,3,1
4395,2010-05-28,1,23,24,1,4,1
4396,2010-05-28,1,23,12,1,3,1
4398,2010-05-28,1,23,12,1,5,1
4407,2010-05-28,1,23,9,1,2,0
4408,2010-05-28,1,23,7,1,3,1
4411,2010-05-28,1,23,9,1,1,0
4417,2010-05-28,1,16,9,2,3,1
4420,2010-05-28,1,16,9,2,2,0
4425,2010-05-28,1,16,9,1,2,0
4427,2010-05-28,1,16,7,1,2,1
4431,2010-05-29,1,16,18,1,2,0
4437,2010-05-29,1,16,9,2,3,0
4441,2010-05-29,1,16,9,2,4,0
4451,2010-05-29,1,16,9,2,2,0
4457,2010-05-29,1,16,7,2,3,0
4463,2010-06-02,3,10,10,2,2,0
4465,2010-06-03,5,29,12,2,4,1
4469,2010-06-07,3,10,9,2,2,0
4476,2010-06-08,5,33,9,1,2,0
4495,2010-06-24,4,22,9,1,1,1
4496,2010-06-28,3,7,9,2,3,0
4514,2010-07-08,5,11,24,2,4,0
4517,2010-07-08,5,11,10,2,1,1
4523,2010-07-08,5,11,12,2,3,1
4529,2010-07-08,5,11,6,2,2,0
4537,2010-07-08,5,11,9,2,3,0
4540,2010-07-08,5,11,15,2,3,1
4543,2010-07-08,5,11,12,2,3,0
4545,2010-07-08,5,11,12,2,2,1
4548,2010-07-08,5,11,10,2,1,0
4552,2010-07-08,5,11,15,2,5,1
4560,2010-07-08,5,11,16,2,1,1
4564,2010-07-08,5,11,9,2,3,0
4566,2010-07-08,5,11,7,2,3,1
4568,2010-07-08,5,11,9,2,2,0
4576,2010-07-08,5,11,10,2,2,1
4579,2010-07-08,5,11,22,2,3,0
4582,2010-07-08,5,11,22,2,3,0
4583,2010-07-08,5,11,15,2,4,0
4605,2010-07-08,5,11,9,2,2,0
4607,2010-07-08,5,11,16,2,2,1
4615,2010-07-08,5,11,15,2,2,0
4617,2010-07-08,5,11,10,2,2,1
4620,2010-07-08,5,11,9,2,3,1
4623,2010-07-08,5,11,9,2,1,0
4626,2010-07-08,5,11,9,2,3,1
4640,2010-07-08,5,11,10,2,1,0
4651,2010-07-08,5,11,9,2,3,0
4654,2010-07-08,5,11,23,2,3,1
4659,2010-07-08,5,11,9,2,3,0
4662,2010-07-08,5,11,9,2,2,0
4667,2010-07-08,5,11,9,2,4,0
4670,2010-07-08,5,11,18,2,1,1
4671,2010-07-08,5,11,9,2,4,0
4674,2010-07-08,5,11,23,2,6,0
4675,2010-07-08,5,11,6,2,1,1
4692,2010-07-08,5,11,18,2,5,0
4702,2010-07-08,5,11,22,2,3,1
4713,2010-07-08,5,11,22,2,3,0
4715,2010-07-08,5,12,9,2,2,0
4716,2010-07-08,5,11,6,2,2,0
4719,2010-07-08,5,12,9,2,2,0
4720,2010-07-08,5,11,9,2,1,0
4725,2010-07-08,5,12,9,2,3,0
4727,2010-07-08,5,12,18,1,1,0
4732,2010-07-08,5,11,12,2,2,1
4734,2010-07-08,5,12,9,2,2,0
4741,2010-07-08,5,12,16,2,2,1
4751,2010-07-08,5,12,9,2,3,0
4752,2010-07-08,5,12,9,2,3,0
4753,2010-07-08,5,12,9,2,2,1
4758,2010-07-08,5,12,9,2,2,0
4759,2010-07-08,5,12,6,1,2,0
4763,2010-07-08,5,11,18,2,2,0
4764,2010-07-08,5,11,9,2,2,0
4769,2010-07-08,5,12,22,1,3,1
4772,2010-07-08,5,11,16,2,3,1
4774,2010-07-08,5,12,9,2,3,1
4778,2010-07-08,5,12,9,2,2,1
4781,2010-07-08,5,12,9,2,2,1
4791,2010-07-08,5,12,18,1,1,1
4798,2010-07-08,5,12,9,1,2,0
4804,2010-07-08,5,12,11,1,2,1
4831,2010-07-09,5,12,18,2,2,0
4833,2010-07-09,5,12,9,1,2,0
4851,2010-07-09,5,11,9,2,2,1
4861,2010-07-12,1,4,12,2,1,1
4865,2010-07-18,5,31,16,1,1,1
4883,2010-08-22,5,12,15,2,2,0
4901,2010-09-07,4,21,16,1,1,0
4907,2010-09-07,4,14,9,1,2,0
4913,2010-09-07,4,14,12,1,3,1
4920,2010-09-09,1,18,9,2,2,0
4923,2010-09-12,3,10,9,2,2,0
4925,2010-09-12,1,18,9,2,2,0
4937,2010-09-26,1,20,10,1,3,0
4943,2010-09-27,5,31,9,2,2,0
4949,2010-10-01,4,26,16,2,3,0
4951,2010-10-04,1,20,15,1,1,0
4963,2010-10-07,4,6,22,2,1,1
4970,2010-10-14,3,8,16,2,2,1
4973,2010-10-18,4,6,9,1,2,1
4976,2010-10-19,1,20,15,2,1,1
4977,2010-10-19,1,20,9,2,3,0
4981,2010-10-19,1,20,9,2,4,0
4982,2010-10-19,1,20,15,2,1,1
4991,2010-10-19,1,20,12,2,2,1
5013,2010-10-21,1,20,23,2,4,1
5015,2010-10-22,4,15,10,1,2,0
5036,2010-11-10,5,31,9,1,2,1
5037,2010-11-10,4,6,10,2,1,0
5040,2010-11-16,3,30,7,1,2,1
5041,2010-11-17,1,16,18,2,3,0
5045,2010-11-21,3,7,18,2,3,0
5047,2010-11-24,1,5,18,2,3,0
5053,2010-12-01,4,14,9,2,1,1
5058,2010-12-06,1,20,22,1,1,1
5059,2010-12-07,1,5,9,2,4,0
5061,2010-12-12,5,11,9,2,3,0
5070,2010-12-21,5,29,9,1,1,0
5071,2010-12-22,1,5,9,2,1,0
5078,2011-01-10,3,30,22,2,2,0
5089,2011-01-19,5,29,9,1,1,0
5093,2011-01-24,3,9,16,2,2,1
5097,2011-01-26,1,20,11,1,2,1
5103,2011-01-28,1,4,9,2,3,0
5105,2011-01-28,1,4,15,1,2,1
5107,2011-01-28,1,4,24,2,3,0
5109,2011-01-28,1,4,15,2,1,0
5116,2011-01-28,1,4,15,2,3,0
5129,2011-01-28,1,4,9,1,3,0
5131,2011-01-28,1,4,9,1,3,0
5143,2011-02-02,4,21,11,1,1,1
5146,2011-02-03,4,26,10,2,2,0
5150,2011-02-06,4,14,9,1,1,1
5155,2011-02-14,3,24,15,1,2,0
5162,2011-02-22,3,7,9,2,3,0
5168,2011-03-02,5,33,15,1,2,1
5173,2011-03-02,5,33,12,2,3,1
5181,2011-03-02,5,33,9,1,2,1
5188,2011-03-02,5,33,9,1,3,1
5191,2011-03-02,5,33,15,1,1,1
5194,2011-03-02,5,33,9,1,1,0
5198,2011-03-02,5,33,15,2,2,1
5201,2011-03-02,5,33,12,2,2,1
5215,2011-03-02,5,33,16,2,3,1
5220,2011-03-02,5,33,9,1,1,1
5222,2011-03-02,5,33,16,1,2,0
5224,2011-03-05,4,13,10,1,1,0
5241,2011-03-22,1,5,9,2,3,0
5247,2011-03-30,3,30,7,2,2,1
5273,2011-05-04,4,21,10,1,1,1
5274,2011-05-09,3,32,9,2,2,1
5285,2011-05-31,5,11,9,2,1,0
5294,2011-06-12,4,13,10,1,1,0
5300,2011-06-22,3,32,9,1,1,0
5301,2011-07-05,3,10,15,2,3,1
5302,2011-06-26,4,14,18,1,1,0
5306,2011-06-29,5,11,12,2,2,1
5312,2011-07-06,5,11,6,2,2,0
5328,2011-07-19,3,8,9,2,2,0
5342,2011-08-02,5,27,10,2,2,1
5343,2011-08-02,4,13,24,2,2,1
5347,2011-08-08,5,17,18,2,2,1
5348,2011-08-08,4,26,16,1,1,1
5357,2011-08-17,1,16,9,2,1,0
5363,2011-08-27,3,8,11,2,3,0
5372,2011-09-06,4,26,10,1,2,1
5376,2011-09-10,3,30,10,1,2,0
5392,2011-09-20,3,10,15,2,2,1
5399,2011-09-25,3,7,22,2,3,0
5412,2011-10-09,5,11,9,2,2,0
5413,2011-10-09,3,10,9,2,2,0
5417,2011-10-10,3,8,18,2,3,0
5422,2011-10-15,3,32,15,2,1,1
5427,2011-10-18,4,13,15,2,1,1
5434,2011-10-24,3,25,9,1,1,0
5436,2011-10-26,3,7,9,2,2,0
5450,2011-11-06,4,13,24,2,6,0
5451,2011-11-07,5,29,9,1,2,0
5452,2011-11-08,3,32,9,1,1,0
5456,2011-11-16,5,17,15,1,2,0
5462,2011-11-22,5,11,6,2,2,1
5466,2011-12-04,5,33,9,2,2,1
5467,2011-12-04,3,7,22,2,3,0
5471,2011-12-11,4,26,9,2,1,0
5486,2011-12-23,3,9,7,2,1,1
5487,2011-12-27,3,28,15,1,1,1
5506,2012-01-22,5,19,12,1,2,0
5513,2012-01-29,3,32,15,1,1,1
5516,2012-02-04,3,7,12,2,3,1
5522,2012-02-06,1,4,6,1,3,0
5533,2012-02-14,5,11,18,2,4,0
5540,2012-02-19,3,28,22,1,2,0
5542,2012-02-21,4,6,9,2,5,0
5551,2012-02-27,1,5,16,2,3,1
5566,2012-03-13,5,11,9,2,1,0
5583,2012-04-01,4,13,10,2,1,1
5592,2012-04-08,3,24,15,2,1,0
5594,2012-04-09,4,6,9,2,1,0
5600,2012-04-12,3,25,9,1,2,0
5605,2012-04-17,1,20,9,2,1,0
5607,2012-04-18,1,23,6,2,3,1
5611,2012-04-25,3,9,22,2,2,1
5618,2012-05-03,5,27,24,1,4,1
5619,2012-05-07,5,33,9,1,1,0
5621,2012-05-07,3,10,9,2,3,0
5627,2012-05-11,3,25,9,1,2,1
5639,2012-05-28,5,12,9,2,1,1
5651,2012-06-06,5,31,9,2,2,0
5663,2012-06-13,5,12,9,1,2,0
5667,2012-06-17,5,29,16,2,3,1
5669,2012-06-20,5,31,9,2,2,0
5677,2012-06-26,5,17,25,2,2,0
5681,2012-07-02,5,19,9,1,2,0
5684,2012-07-03,4,26,10,2,1,0
5691,2012-07-15,3,7,9,2,3,0
5692,2012-07-16,5,12,9,2,3,1
5702,2012-07-22,4,13,9,2,4,1
5706,2012-08-06,4,15,16,2,3,1
5707,2012-07-27,4,15,9,2,2,0
5712,2012-08-09,3,25,15,1,2,1
5727,2012-08-26,5,11,9,2,1,0
5733,2012-09-02,3,25,18,2,3,0
5737,2012-09-10,3,25,12,1,2,0
5742,2012-09-18,3,10,9,2,2,0
5745,2012-09-20,3,8,9,2,2,0
5746,2012-09-24,1,16,9,2,2,0
5750,2012-09-25,1,18,9,2,2,1
5755,2012-09-30,3,8,22,2,3,1
5764,2012-10-14,5,11,9,2,5,1
5765,2012-10-17,1,18,9,2,2,0
5766,2012-10-18,4,13,12,1,1,1
5768,2012-10-21,4,26,9,1,1,0
5769,2012-10-22,1,23,9,2,3,0
5777,2012-10-28,4,22,9,1,1,1
5779,2012-10-28,3,24,9,2,2,0
5788,2012-11-14,5,31,9,2,1,0
5791,2012-11-15,1,4,12,2,3,1
5804,2012-11-28,1,18,9,2,5,1
5808,2012-12-03,5,27,6,2,4,0
5814,2012-12-06,3,8,9,2,1,0
5820,2012-12-13,4,6,9,1,2,1
5825,2012-12-17,4,15,9,2,2,0
5837,2013-01-09,4,15,9,2,2,0
5841,2013-01-14,3,9,18,2,3,0
5847,2013-01-17,4,13,10,2,2,0
5858,2013-01-24,1,5,9,2,2,0
5861,2013-01-27,1,18,9,2,1,0
5862,2013-01-27,4,6,23,2,2,1
5864,2013-01-29,5,19,9,1,2,0
5865,2013-01-29,1,5,9,2,3,1
5879,2013-02-17,3,28,15,1,2,0
5889,2013-02-17,4,26,9,1,1,0
5891,2013-02-18,4,15,9,2,2,0
5904,2013-02-25,3,9,12,2,2,1
5905,2013-02-27,4,14,9,2,1,0
5917,2013-03-06,4,13,10,1,1,1
5927,2013-03-10,4,6,9,2,1,0
5937,2013-03-14,5,19,9,2,1,1
5940,2013-03-17,5,11,9,2,2,0
5942,2013-03-19,3,24,7,1,2,0
5943,2013-03-19,3,28,22,2,2,1
5950,2013-03-25,3,9,15,2,2,1
5952,2013-03-26,1,16,9,2,3,0
5965,2013-04-02,1,18,9,2,3,0
5981,2013-04-09,3,7,22,2,3,0
5990,2013-04-10,3,9,9,2,1,1
5991,2013-04-11,3,24,15,1,1,1
5993,2013-04-14,1,20,18,2,3,0
5997,2013-04-15,1,18,9,2,2,0
5999,2013-04-15,1,4,6,2,2,0
6001,2013-04-16,5,11,15,2,3,1
6007,2013-04-21,5,33,22,2,3,0
6012,2013-04-25,4,26,10,1,2,1
6024,2013-05-01,4,15,16,1,2,1
6028,2013-05-05,5,11,24,2,3,0
6035,2013-05-13,3,28,9,2,1,0
6037,2013-05-13,5,11,9,2,2,0
6045,2013-05-15,1,20,9,1,1,0
6056,2013-05-20,3,8,22,2,3,0
6060,2013-05-22,4,14,9,2,3,0
6062,2013-05-23,1,16,7,2,3,0
6066,2013-05-26,5,11,9,2,3,0
6072,2013-05-29,4,15,9,2,2,0
6076,2013-05-30,1,18,9,2,2,0
6087,2013-06-04,4,22,9,1,1,1
6093,2013-06-09,3,25,15,1,2,0
6096,2013-06-10,5,33,9,1,1,1
6101,2013-06-11,3,7,15,2,2,1
6102,2013-06-11,3,7,12,2,4,0
6115,2013-06-16,5,31,9,1,2,1
6117,2013-06-17,3,9,9,2,1,0
6122,2013-06-18,1,5,9,2,4,1
6123,2013-06-18,4,6,7,2,1,0
6127,2013-06-24,3,10,18,2,3,0
6128,2013-06-25,3,32,15,1,1,1
6139,2013-07-01,1,5,9,2,3,1
6147,2013-07-02,5,12,9,1,2,0
6150,2013-07-03,4,13,9,2,2,0
6151,2013-07-03,5,12,9,1,2,0
6152,2013-07-03,1,20,15,1,2,1
6153,2013-07-03,5,29,12,1,1,1
6163,2013-07-07,3,8,9,2,3,0
6164,2013-07-08,3,7,7,2,2,0
6168,2013-07-08,3,10,9,2,1,0
6172,2013-07-09,3,24,15,1,3,1
6175,2013-07-09,3,10,9,2,2,0
6185,2013-07-14,4,14,22,2,4,0
6196,2013-07-22,1,4,7,2,1,0
6198,2013-07-22,5,29,22,1,2,0
6203,2013-07-23,1,20,9,1,1,0
6204,2013-07-25,5,27,9,2,3,1
6212,2013-07-29,4,15,9,2,1,0
6217,2013-07-30,5,12,16,1,1,0
6235,2013-08-11,4,22,9,1,2,0
6238,2013-08-13,4,22,9,2,2,0
6249,2013-08-15,1,16,7,1,2,1
6283,2013-09-01,1,4,11,1,3,0
6291,2013-09-04,5,29,16,1,2,0
6295,2013-09-05,3,24,16,1,2,1
6297,2013-09-09,5,19,9,2,3,0
6302,2013-09-10,1,20,16,1,1,1
6304,2013-09-11,3,8,9,2,2,1
6311,2013-09-15,3,9,11,2,3,0
6317,2013-09-17,3,25,15,1,2,1
6353,2013-09-30,3,9,15,2,2,1
6364,2013-10-09,1,4,9,1,1,0
6369,2013-10-10,4,13,9,2,1,0
6372,2013-10-14,5,19,24,2,2,0
6395,2013-10-20,1,23,9,2,2,0
6396,2013-10-20,1,16,9,2,1,1
6399,2013-10-21,1,18,9,2,2,0
6415,2013-10-28,5,19,22,2,3,0
6419,2013-10-29,1,16,18,2,2,0
6423,2013-10-29,5,12,6,1,1,1
6433,2013-10-31,5,27,15,2,3,1
6443,2013-11-06,1,18,9,2,2,0
6448,2013-11-07,3,30,15,1,2,0
6456,2013-11-11,4,26,16,1,3,1
6465,2013-11-18,1,20,15,2,3,0
6477,2013-11-20,4,14,12,1,2,1
6484,2013-11-24,1,5,12,2,3,1
6488,2013-11-24,4,13,9,2,2,0
6492,2013-11-26,5,12,9,2,2,0
6498,2013-11-27,1,5,9,2,2,0
6502,2013-12-01,4,15,15,2,4,0
6503,2013-12-01,1,20,18,1,1,0
6510,2013-12-03,4,14,9,2,3,0
6515,2013-12-05,5,17,18,2,4,0
6526,2013-12-09,1,4,9,2,2,1
6531,2013-12-11,5,31,9,2,1,0
6534,2013-12-12,5,12,18,2,4,1
6544,2013-12-16,4,22,9,1,2,1
6548,2013-12-17,5,19,6,1,2,1
6551,2013-12-17,3,24,12,2,3,1
6552,2013-12-18,1,18,18,2,5,1
6566,2013-12-30,4,14,12,1,2,1
6579,2014-01-08,4,13,6,2,1,1
6581,2014-01-09,1,18,22,2,3,1
6582,2014-01-13,1,5,15,1,1,0
6591,2014-01-19,1,23,9,2,3,1
6592,2014-01-19,3,32,15,1,1,1
6593,2014-01-19,3,9,15,2,1,0
6598,2014-01-19,1,18,22,2,4,1
6600,2014-01-19,3,24,22,2,3,0
6601,2014-01-19,5,11,9,2,3,0
6609,2014-01-23,1,20,22,1,2,0
6618,2014-01-27,5,17,10,2,1,0
6620,2014-01-27,4,15,16,1,2,0
6622,2014-01-27,3,30,22,1,2,1
6629,2014-01-29,1,4,9,2,3,0
6631,2014-01-29,1,18,12,2,2,1
6633,2014-01-29,1,5,22,2,3,0
6636,2014-01-30,4,15,9,2,2,0
6642,2014-02-02,1,20,9,1,3,0
6649,2014-02-03,4,21,22,2,1,0
6671,2014-02-11,3,32,15,1,1,1
6683,2014-02-13,1,18,14,2,3,1
6686,2014-02-14,3,8,10,2,3,1
6689,2014-02-16,1,18,9,2,2,0
6695,2014-02-17,3,30,15,2,2,1
6698,2014-02-17,5,31,9,2,2,0
6701,2014-02-18,4,13,10,1,2,0
6702,2014-02-18,1,4,15,1,3,0
6703,2014-02-19,3,30,22,2,2,1
6708,2014-02-20,4,15,18,2,4,0
6709,2014-02-20,1,4,9,2,1,1
6714,2014-02-23,4,14,9,2,3,0
6728,2014-02-25,3,24,22,1,1,0
6730,2014-02-25,3,7,9,2,3,0
6731,2014-02-26,5,31,9,2,2,0
6734,2014-02-26,5,17,12,1,2,0
6738,2014-02-27,3,7,22,2,3,1
6742,2014-02-27,4,22,12,1,1,1
6752,2014-03-03,1,18,9,2,3,1
6755,2014-03-04,4,13,12,1,3,0
6772,2014-03-10,5,17,12,1,3,1
6775,2014-03-11,4,6,9,2,3,1
6782,2014-03-13,5,31,9,2,3,1
6790,2014-03-16,1,20,18,1,2,0
6795,2014-03-16,5,12,24,2,1,1
6802,2014-03-18,5,27,15,2,3,0
6803,2014-03-18,5,12,9,2,3,0
6806,2014-03-19,4,21,16,2,2,1
6809,2014-03-20,4,21,10,2,2,0
6810,2014-03-20,1,5,15,2,3,0
6812,2014-03-20,1,18,12,2,4,1
6813,2014-03-20,1,18,12,2,3,0
6815,2014-03-21,4,22,15,2,3,1
6823,2014-03-24,1,20,22,1,4,0
6826,2014-03-25,1,18,7,2,3,1
6837,2014-03-27,4,14,9,2,1,1
6839,2014-03-27,4,15,9,2,3,1
6843,2014-03-27,3,24,15,2,2,1
6846,2014-03-27,1,23,6,2,3,1
6848,2014-03-27,1,23,10,1,1,0
6850,2014-03-28,5,11,9,2,2,0
6852,2014-03-28,4,14,9,2,1,0
6853,2014-03-28,4,26,9,2,2,0
6854,2014-03-30,4,21,9,2,1,0
6863,2014-04-04,1,16,18,2,2,0
6867,2014-04-07,5,19,15,2,2,1
6874,2014-04-08,3,25,16,1,2,1
6875,2014-04-09,3,10,18,2,2,1
6876,2014-04-09,3,24,11,2,2,0
6877,2014-04-09,4,36,10,2,3,0
6881,2014-04-09,5,27,16,1,3,0
6883,2014-04-10,4,21,12,2,3,1
6895,2014-04-16,3,9,18,2,2,0
6906,2014-04-20,3,30,10,2,2,0
6912,2014-04-21,4,21,12,2,3,1
6925,2014-04-24,4,21,9,2,2,0
6939,2014-04-28,1,18,9,2,2,0
6941,2014-04-28,3,24,22,2,2,1
6943,2014-04-28,4,6,12,2,3,1
6952,2014-05-01,4,13,22,2,4,0
6956,2014-05-04,3,25,15,2,2,0
6965,2014-05-08,4,6,16,2,2,1
6983,2014-05-13,1,18,10,2,2,0
6984,2014-05-13,1,23,9,2,3,0
6986,2014-05-14,3,9,9,2,1,0
6989,2014-05-15,3,32,15,1,2,0
6996,2014-05-16,1,18,7,2,3,0
7001,2014-05-19,1,18,6,2,3,1
7006,2014-05-20,5,11,15,2,1,1
7009,2014-05-20,4,13,18,2,3,0
7011,2014-05-20,1,18,22,2,3,1
7017,2014-05-21,4,22,16,1,1,1
7030,2014-05-26,1,18,9,2,2,1
7032,2014-05-26,3,30,22,1,4,0
7033,2014-05-26,4,6,9,2,2,0
7046,2014-06-01,1,5,18,1,2,0
7047,2014-06-01,3,24,18,1,3,0
7052,2014-06-02,4,14,9,1,2,1
7054,2014-06-03,1,18,9,2,3,1
7055,2014-06-04,4,21,16,1,2,1
7062,2014-06-09,5,11,9,2,2,0
7081,2014-06-16,1,4,9,2,3,1
7083,2014-06-16,1,5,9,2,1,1
7106,2014-06-25,3,28,15,1,2,1
7115,2014-06-25,3,9,6,2,2,0
7120,2014-06-26,5,29,15,2,2,1
7127,2014-06-30,5,31,9,1,2,0
7129,2014-06-30,4,6,12,2,1,1
7133,2014-07-01,5,11,9,2,2,0
7135,2014-07-02,5,11,16,2,2,1
7170,2014-07-13,5,17,9,2,2,0
7175,2014-07-14,3,25,12,2,2,0
7204,2014-07-24,4,15,9,2,2,0
7205,2014-07-25,5,19,22,1,1,1
7207,2014-07-25,3,24,15,2,2,1
7215,2014-07-30,3,25,9,1,2,0
7222,2014-08-01,3,25,15,1,2,0
7224,2014-08-01,3,25,22,2,1,0
7233,2014-08-05,3,25,22,2,2,0
7241,2014-08-08,1,20,16,2,2,0
7246,2014-08-10,4,26,9,2,2,0
7248,2014-08-11,1,16,16,1,1,1
7249,2014-08-11,3,25,9,1,2,0
7250,2014-08-11,4,13,15,2,1,1
7252,2014-08-11,4,22,15,1,2,1
7257,2014-08-13,4,6,9,2,3,1
7258,2014-08-13,3,10,9,2,2,1
7268,2014-08-18,1,18,9,2,3,0
7269,2014-08-18,5,11,9,2,2,0
7270,2014-08-18,5,17,9,2,2,0
7273,2014-08-19,3,32,15,2,2,1
7277,2014-08-20,5,19,15,2,2,1
7278,2014-08-20,3,8,18,2,3,0
7286,2014-08-25,5,11,18,2,1,0
7291,2014-08-26,3,28,15,1,1,1
7292,2014-08-26,4,13,7,2,3,0
7294,2014-08-27,3,9,15,2,2,1
7297,2014-08-28,4,6,23,2,4,0
7299,2014-08-29,4,14,9,2,2,1
7304,2014-08-31,5,12,10,1,2,1
7314,2014-09-03,4,15,24,2,2,0
7315,2014-09-03,4,6,15,2,5,0
7316,2014-09-03,1,18,16,2,3,1
7321,2014-09-07,3,30,12,1,3,0
7322,2014-09-07,4,14,9,1,1,0
7325,2014-09-08,5,17,9,1,2,0
7326,2014-09-09,1,18,22,2,3,0
7328,2014-09-09,3,9,10,2,1,1
7333,2014-09-10,4,14,9,1,2,0
7340,2014-09-16,4,21,10,2,1,0
7344,2014-09-17,4,26,12,2,1,0
7351,2014-09-19,3,28,9,1,2,1
7363,2014-09-26,3,28,16,1,2,1
7365,2014-09-28,3,8,7,2,2,1
7371,2014-09-30,4,15,10,2,1,0
7382,2014-10-03,4,6,9,2,1,1
7383,2014-10-03,4,6,9,2,1,1
7385,2014-10-05,4,21,16,2,2,1
7390,2014-10-07,5,27,15,1,1,1
7393,2014-10-07,3,32,15,1,1,1
7397,2014-10-08,3,25,15,1,2,0
7413,2014-10-15,1,5,7,2,3,0
7417,2014-10-16,3,28,10,1,3,0
7418,2014-10-16,1,23,15,1,1,1
7422,2014-10-19,3,32,10,1,3,0
7424,2014-10-20,3,25,15,2,2,1
7437,2014-10-27,3,25,9,2,2,1
7438,2014-10-27,3,28,18,2,2,0
7448,2014-10-29,5,31,22,2,3,1
7450,2014-10-30,1,16,9,2,2,0
7462,2014-11-04,3,28,15,1,2,0
7464,2014-11-04,4,22,10,1,2,0
7469,2014-11-06,4,6,24,2,1,0
7474,2014-11-07,5,29,15,1,2,0
7482,2014-11-10,3,9,22,2,3,0
7494,2014-11-13,3,10,15,2,2,0
7500,2014-11-19,5,31,6,2,2,0
7501,2014-11-19,3,10,15,2,2,0
7502,2014-11-19,3,10,9,2,1,0
7506,2014-11-20,3,25,15,1,2,1
7509,2014-11-21,3,10,9,2,3,0
7526,2014-11-26,3,32,15,1,1,0
7528,2014-11-26,5,27,15,2,3,1
7533,2014-11-30,4,21,15,1,1,1
7536,2014-12-01,5,19,9,2,1,0
7560,2014-12-09,5,27,10,2,3,0
7567,2014-12-11,5,11,15,2,2,1
7571,2014-12-12,1,16,9,2,3,0
7575,2014-12-14,5,11,18,2,5,1
7576,2014-12-15,1,16,18,2,2,1
7586,2014-12-17,1,20,16,1,1,0
7592,2014-12-18,3,24,15,1,2,0
7596,2014-12-22,5,27,9,2,3,0
7609,2014-12-29,3,10,16,2,1,1
7610,2014-12-29,1,16,15,1,2,1
7615,2014-12-31,1,4,22,2,3,0
7617,2014-12-31,1,18,12,2,2,1
7628,2015-01-07,5,19,16,1,2,1
7640,2015-01-14,5,19,12,1,2,1
7642,2015-01-14,1,16,9,2,2,0
7644,2015-01-14,1,18,16,2,3,1
7645,2015-01-14,4,21,10,2,3,1
7657,2015-01-18,3,24,9,2,2,1
7661,2015-01-19,5,29,16,1,3,0
7670,2015-01-22,3,9,15,2,3,1
7671,2015-01-22,4,15,9,1,2,0
7683,2015-01-23,1,34,22,2,6,0
7685,2015-01-26,3,7,18,2,3,0
7687,2015-01-26,1,18,9,2,3,1
7693,2015-01-28,3,25,16,1,2,1
7701,2015-02-01,1,4,12,2,3,1
